CustomerID,Age,Gender,Region,IncomeBand
38470,29,Male,North,High
38797,29,Male,North,High
38861,29,Female,North,High
38962,29,Male,North,Medium
39015,29,Female,North,Low
39658,29,Male,North,High
40831,29,Male,North,Medium
41197,29,Male,North,Low
41278,29,Female,North,Medium
41461,29,Female,North,High
41607,29,Female,North,Low
41655,29,Male,North,Low
41743,29,Male,North,High
41819,29,Male,North,High
41948,29,Male,North,High
42319,29,Female,North,Medium
42405,29,Male,North,Low
42409,29,Male,North,Medium
42982,29,Male,North,Medium
43009,29,Female,North,Medium
43192,29,Female,North,Low
43777,29,Female,North,Medium
43969,29,Female,North,High
44042,29,Female,North,Medium
45390,29,Female,North,Low
45584,29,Female,North,High
45751,29,Male,North,Low
45814,29,Male,North,Medium
46158,29,Male,North,Low
46359,29,Male,North,Low
46570,29,Female,North,Low
46641,29,Female,North,Medium
46779,29,Male,North,Medium
46963,29,Female,North,Medium
47170,29,Female,North,Medium
48108,29,Male,North,Medium
48195,29,Male,North,Medium
48791,29,Male,North,High
49472,29,Male,North,Medium
49731,29,Male,North,Medium
8140,30,Female,North,Medium
8310,30,Male,North,Medium
8578,30,Male,North,High
9123,30,Female,North,High
9347,30,Female,North,Medium
9373,30,Female,North,Medium
9470,30,Male,North,Medium
9661,30,Female,North,High
9831,30,Female,North,High
10108,30,Female,North,Medium
10482,30,Female,North,High
10526,30,Female,North,Medium
10690,30,Female,North,High
11224,30,Female,North,Medium
11299,30,Male,North,High
11341,30,Female,North,Low
11637,30,Female,North,Low
11974,30,Male,North,Low
12210,30,Male,North,High
12319,30,Male,North,Low
12735,30,Male,North,Low
12833,30,Female,North,Low
12899,30,Male,North,Low
12907,30,Male,North,Low
12931,30,Male,North,Low
12939,30,Male,North,Low
13374,30,Male,North,Medium
13601,30,Female,North,High
13622,30,Female,North,Medium
13681,30,Male,North,Medium
13718,30,Female,North,Low
13827,30,Male,North,Low
13868,30,Female,North,High
14012,30,Female,North,Medium
14884,30,Male,North,Medium
15114,30,Female,North,Medium
15335,30,Male,North,High
15514,30,Male,North,High
15853,30,Male,North,Low
15882,30,Male,North,High
15969,30,Male,North,High
16130,30,Female,North,Low
16739,30,Male,North,Low
17051,30,Male,North,High
17184,30,Male,North,Low
17317,30,Female,North,Low
17667,30,Female,North,Low
17890,30,Female,North,Low
17954,30,Female,North,Medium
17995,30,Female,North,Medium
18246,30,Male,North,Low
18303,30,Female,North,Low
18601,30,Male,North,High
18661,30,Female,North,Low
18798,30,Male,North,High
18848,30,Male,North,Low
19097,30,Female,North,Medium
19104,30,Female,North,Low
19372,30,Male,North,Low
20394,30,Female,North,Medium
20677,30,Female,North,Medium
20880,30,Female,North,Medium
20956,30,Female,North,Low
21035,30,Male,North,Medium
21174,30,Female,North,Medium
21250,30,Female,North,High
21334,30,Male,North,Medium
23042,30,Female,North,Medium
23161,30,Male,North,Low
23749,30,Female,North,High
23760,30,Female,North,High
24352,30,Male,North,Low
24515,30,Male,North,High
24803,30,Male,North,High
25229,30,Female,North,Low
25421,30,Male,North,Medium
25665,30,Female,North,Medium
25701,30,Female,North,High
25849,30,Male,North,Low
26018,30,Male,North,Low
26036,30,Female,North,High
26040,30,Female,North,Low
26296,30,Female,North,Low
26341,30,Male,North,Low
26509,30,Male,North,High
26574,30,Female,North,Medium
26600,30,Male,North,Medium
26650,30,Female,North,High
26883,30,Female,North,Medium
26939,30,Female,North,Medium
27058,30,Male,North,Medium
27144,30,Male,North,High
27407,30,Female,North,High
27705,30,Female,North,Low
27731,30,Female,North,High
28218,30,Female,North,High
28409,30,Male,North,Medium
28413,30,Female,North,High
29219,30,Female,North,Medium
29269,30,Male,North,Low
29804,30,Female,North,Medium
29860,30,Female,North,Low
30092,30,Female,North,Medium
30333,30,Male,North,Medium
30643,30,Female,North,Low
30805,30,Female,North,Medium
31256,30,Female,North,High
31326,30,Female,North,Low
31468,30,Female,North,Medium
31762,30,Female,North,Low
31894,30,Male,North,Medium
32080,30,Male,North,High
32225,30,Female,North,Low
32341,30,Female,North,High
32462,30,Female,North,Medium
32569,30,Male,North,High
32699,30,Male,North,Medium
32712,30,Female,North,Medium
32907,30,Male,North,Medium
32946,30,Female,North,Low
33072,30,Female,North,Low
33084,30,Male,North,Medium
33238,30,Male,North,High
33574,30,Male,North,High
33707,30,Female,North,Medium
33920,30,Female,North,High
34029,30,Female,North,Medium
34051,30,Male,North,Low
34175,30,Female,North,Low
34254,30,Female,North,Medium
34599,30,Male,North,Medium
34940,30,Male,North,High
35494,30,Male,North,Medium
35572,30,Male,North,High
35628,30,Female,North,High
35946,30,Male,North,Low
36131,30,Female,North,Low
36778,30,Female,North,High
36878,30,Male,North,Low
37273,30,Male,North,Low
37790,30,Male,North,Medium
37904,30,Female,North,Medium
38239,30,Female,North,Medium
39157,30,Male,North,Medium
39638,30,Male,North,Medium
39680,30,Female,North,Low
39790,30,Male,North,High
39819,30,Male,North,Low
39864,30,Female,North,Low
39901,30,Female,North,Low
40265,30,Male,North,Low
40340,30,Female,North,High
40657,30,Male,North,Medium
40726,30,Female,North,Low
40793,30,Male,North,Low
40975,30,Male,North,Medium
41257,30,Female,North,Medium
41381,30,Male,North,High
41507,30,Female,North,Low
41847,30,Female,North,Medium
42067,30,Female,North,Medium
42182,30,Male,North,Medium
42592,30,Female,North,Medium
42856,30,Female,North,Medium
42895,30,Female,North,Low
42912,30,Female,North,Low
43136,30,Female,North,Medium
43293,30,Female,North,Low
43387,30,Male,North,Medium
43641,30,Female,North,Low
43966,30,Female,North,High
44249,30,Male,North,High
44459,30,Female,North,High
44705,30,Male,North,Medium
44943,30,Male,North,Low
45013,30,Male,North,Low
45141,30,Male,North,High
45183,30,Male,North,Medium
45781,30,Female,North,Low
45836,30,Male,North,Low
45893,30,Male,North,Medium
45943,30,Male,North,Medium
46004,30,Female,North,High
46166,30,Male,North,High
46498,30,Female,North,Medium
46876,30,Male,North,Medium
47211,30,Female,North,Medium
47498,30,Female,North,Medium
47861,30,Male,North,High
48345,30,Female,North,Low
48346,30,Female,North,Medium
48646,30,Male,North,High
48707,30,Male,North,Medium
48829,30,Male,North,Low
49052,30,Female,North,Low
49691,30,Male,North,Low
49800,30,Female,North,Medium
8315,31,Female,North,Medium
8334,31,Female,North,High
8496,31,Male,North,Low
8622,31,Female,North,Low
8714,31,Male,North,Low
8810,31,Female,North,Medium
8904,31,Female,North,Low
9198,31,Male,North,High
10276,31,Male,North,Medium
11678,31,Male,North,Medium
12172,31,Female,North,High
12276,31,Female,North,Medium
12520,31,Male,North,Medium
12549,31,Female,North,Medium
13134,31,Male,North,High
13257,31,Male,North,Medium
13561,31,Female,North,Medium
13930,31,Female,North,Low
14100,31,Male,North,Medium
14246,31,Male,North,High
14780,31,Male,North,High
14846,31,Female,North,High
14965,31,Male,North,Low
15376,31,Female,North,Medium
15638,31,Male,North,Medium
15725,31,Male,North,Low
15823,31,Male,North,Low
15847,31,Female,North,High
15948,31,Female,North,Low
15992,31,Male,North,Medium
16339,31,Male,North,Low
16422,31,Male,North,Low
16488,31,Male,North,Medium
16564,31,Male,North,High
16887,31,Female,North,Low
16940,31,Female,North,Medium
17370,31,Male,North,Low
17432,31,Male,North,High
17531,31,Female,North,Low
17575,31,Female,North,Medium
17777,31,Male,North,High
17901,31,Male,North,Medium
17922,31,Male,North,Low
17926,31,Male,North,Low
18356,31,Female,North,Medium
18357,31,Female,North,Medium
18402,31,Male,North,High
18438,31,Female,North,High
18563,31,Female,North,Medium
19063,31,Female,North,Low
19272,31,Male,North,Medium
19352,31,Female,North,High
19412,31,Male,North,Low
19731,31,Male,North,Low
19797,31,Male,North,High
20043,31,Female,North,Low
20153,31,Female,North,High
20753,31,Female,North,Medium
20764,31,Male,North,Low
21566,31,Male,North,Medium
22614,31,Female,North,Low
23086,31,Female,North,Low
23121,31,Male,North,High
23278,31,Male,North,Low
23280,31,Male,North,High
23336,31,Male,North,Medium
23447,31,Male,North,Medium
23465,31,Male,North,Medium
23642,31,Male,North,High
23658,31,Female,North,Low
24315,31,Male,North,Medium
24430,31,Female,North,High
24571,31,Female,North,High
24714,31,Male,North,High
24785,31,Female,North,Medium
24919,31,Female,North,Medium
25103,31,Male,North,Low
25402,31,Female,North,High
25510,31,Male,North,Medium
26129,31,Male,North,Low
26273,31,Female,North,Medium
26570,31,Male,North,Medium
26933,31,Female,North,High
26945,31,Male,North,High
27350,31,Female,North,Medium
27722,31,Female,North,High
28036,31,Male,North,High
28043,31,Female,North,High
28104,31,Male,North,High
28229,31,Female,North,Medium
28266,31,Male,North,High
28532,31,Female,North,High
28580,31,Female,North,Medium
29362,31,Female,North,Medium
29506,31,Female,North,High
30229,31,Male,North,High
30232,31,Female,North,High
30552,31,Male,North,Medium
30789,31,Male,North,Low
30933,31,Female,North,Low
30967,31,Male,North,Medium
31300,31,Female,North,Medium
31445,31,Female,North,High
31714,31,Male,North,Low
31944,31,Male,North,High
32178,31,Male,North,Low
32190,31,Female,North,Low
33215,31,Male,North,High
33451,31,Male,North,High
33543,31,Female,North,Medium
33654,31,Male,North,Low
33801,31,Female,North,High
33861,31,Male,North,Medium
33946,31,Female,North,High
34078,31,Male,North,High
34091,31,Female,North,Low
34117,31,Male,North,Medium
34398,31,Female,North,Medium
34416,31,Female,North,Medium
34419,31,Female,North,Low
34907,31,Male,North,Medium
35055,31,Female,North,High
35124,31,Male,North,Medium
35129,31,Female,North,High
35348,31,Male,North,Medium
35685,31,Female,North,Low
35714,31,Female,North,Medium
35798,31,Male,North,Low
35908,31,Male,North,Medium
36007,31,Female,North,Medium
36295,31,Female,North,Medium
36344,31,Female,North,Low
36393,31,Female,North,High
36509,31,Male,North,Medium
36806,31,Female,North,High
37087,31,Female,North,Medium
37214,31,Female,North,Low
37804,31,Male,North,Low
37832,31,Male,North,High
37906,31,Male,North,High
37951,31,Female,North,High
37998,31,Male,North,Low
38154,31,Female,North,Low
38234,31,Female,North,Low
38587,31,Female,North,High
38737,31,Male,North,Medium
39071,31,Female,North,Low
39159,31,Female,North,Low
39248,31,Male,North,Medium
40553,31,Male,North,Low
40761,31,Female,North,High
40930,31,Female,North,Low
41683,31,Male,North,High
42337,31,Male,North,Medium
42397,31,Male,North,Low
42572,31,Female,North,Low
42713,31,Male,North,Medium
43256,31,Male,North,High
43467,31,Male,North,High
43536,31,Male,North,Low
43884,31,Female,North,High
43926,31,Female,North,Medium
44130,31,Female,North,Low
44164,31,Female,North,Low
44746,31,Female,North,Low
44822,31,Male,North,High
44939,31,Female,North,Medium
45136,31,Female,North,High
45184,31,Female,North,Low
45554,31,Male,North,High
45595,31,Male,North,Low
45829,31,Male,North,High
46356,31,Male,North,Low
46916,31,Female,North,Medium
47056,31,Female,North,Low
47153,31,Male,North,Low
47255,31,Female,North,Medium
47431,31,Male,North,Low
47561,31,Male,North,High
47615,31,Female,North,Medium
47648,31,Female,North,High
48066,31,Male,North,Low
48356,31,Female,North,Low
48429,31,Female,North,Low
48511,31,Male,North,Low
48585,31,Female,North,Low
48628,31,Male,North,Low
48693,31,Male,North,High
48709,31,Male,North,Medium
49043,31,Female,North,Low
49090,31,Male,North,Medium
49375,31,Male,North,High
49484,31,Female,North,High
49775,31,Female,North,Medium
49865,31,Male,North,High
8289,32,Female,North,High
8543,32,Female,North,Low
8580,32,Female,North,Medium
8646,32,Female,North,Low
9214,32,Male,North,High
9253,32,Female,North,Medium
9337,32,Male,North,High
9622,32,Female,North,Low
10128,32,Male,North,High
10248,32,Male,North,Medium
10425,32,Male,North,Low
10709,32,Female,North,High
10824,32,Male,North,Medium
10883,32,Male,North,Medium
11408,32,Female,North,Medium
12140,32,Female,North,Medium
12378,32,Male,North,Low
12484,32,Female,North,High
12544,32,Female,North,Medium
12554,32,Male,North,Low
13621,32,Male,North,High
14016,32,Female,North,Medium
14065,32,Male,North,Medium
14361,32,Female,North,High
14603,32,Female,North,Medium
14972,32,Female,North,Low
15001,32,Female,North,High
15112,32,Male,North,Medium
15166,32,Female,North,Low
15275,32,Female,North,Medium
15521,32,Female,North,Medium
15780,32,Male,North,Low
15903,32,Female,North,Low
15922,32,Female,North,Medium
15974,32,Female,North,Medium
17151,32,Female,North,Low
17721,32,Male,North,Medium
17974,32,Male,North,Medium
18586,32,Female,North,Medium
18673,32,Male,North,Medium
18736,32,Female,North,High
19069,32,Male,North,Medium
19169,32,Male,North,Low
19425,32,Female,North,Low
19611,32,Female,North,Medium
19849,32,Male,North,Medium
20037,32,Male,North,High
20061,32,Male,North,Low
20194,32,Male,North,Low
20199,32,Female,North,Low
20287,32,Female,North,High
20314,32,Male,North,Medium
20420,32,Female,North,Low
20502,32,Male,North,High
20578,32,Female,North,High
20629,32,Male,North,Medium
20724,32,Female,North,Medium
20939,32,Female,North,Low
21070,32,Female,North,Low
21332,32,Male,North,Low
21370,32,Female,North,Medium
21632,32,Male,North,Medium
21817,32,Male,North,Medium
21881,32,Male,North,High
21894,32,Male,North,Low
22003,32,Male,North,High
22034,32,Male,North,Low
22202,32,Male,North,High
22334,32,Male,North,Medium
22359,32,Male,North,Low
22566,32,Male,North,Low
22577,32,Female,North,High
22589,32,Male,North,Medium
22807,32,Female,North,Low
22821,32,Male,North,Low
22926,32,Female,North,Low
22991,32,Female,North,High
23035,32,Female,North,Low
23055,32,Male,North,Medium
23109,32,Male,North,Medium
23248,32,Female,North,Medium
23347,32,Female,North,Low
23354,32,Female,North,Medium
23385,32,Male,North,High
23393,32,Female,North,Low
23720,32,Female,North,High
23766,32,Male,North,Medium
23800,32,Female,North,High
23900,32,Female,North,Medium
24214,32,Female,North,Low
24276,32,Female,North,Low
24279,32,Male,North,Low
24484,32,Female,North,Low
24988,32,Male,North,Medium
25192,32,Male,North,Medium
25344,32,Female,North,Low
25518,32,Female,North,High
25762,32,Female,North,High
26252,32,Male,North,High
26405,32,Female,North,High
26486,32,Female,North,High
26622,32,Female,North,Low
26717,32,Female,North,High
26868,32,Male,North,Medium
26876,32,Female,North,Medium
27126,32,Female,North,High
27180,32,Female,North,Low
27649,32,Male,North,High
27692,32,Male,North,High
28091,32,Female,North,Low
28115,32,Female,North,Low
28795,32,Female,North,Low
28861,32,Female,North,High
28942,32,Female,North,Medium
29413,32,Female,North,Low
29654,32,Female,North,Low
29684,32,Female,North,Medium
29806,32,Female,North,Medium
29836,32,Female,North,Low
30190,32,Male,North,Low
30549,32,Male,North,Medium
30734,32,Male,North,High
31170,32,Female,North,Low
31206,32,Female,North,High
31225,32,Female,North,Low
31460,32,Female,North,High
31872,32,Female,North,Low
32015,32,Female,North,Low
32186,32,Female,North,Medium
32387,32,Female,North,Low
32641,32,Male,North,Low
32737,32,Male,North,Medium
33593,32,Female,North,High
33744,32,Female,North,High
33783,32,Male,North,Low
33789,32,Female,North,Low
34127,32,Male,North,High
34301,32,Male,North,Medium
34498,32,Male,North,Low
34544,32,Male,North,Medium
34634,32,Male,North,Medium
34851,32,Female,North,Low
34906,32,Male,North,Medium
35025,32,Male,North,High
35368,32,Male,North,Medium
35423,32,Female,North,Medium
35795,32,Female,North,Medium
35869,32,Female,North,Low
35873,32,Female,North,Low
35913,32,Female,North,High
36143,32,Male,North,Medium
36448,32,Female,North,Low
36611,32,Female,North,High
37104,32,Male,North,Medium
37292,32,Male,North,Low
37426,32,Female,North,Medium
37587,32,Female,North,Low
38097,32,Male,North,High
38103,32,Male,North,High
38187,32,Male,North,Low
38219,32,Female,North,Medium
38230,32,Male,North,High
39078,32,Male,North,Low
39081,32,Female,North,Medium
39331,32,Female,North,Low
39425,32,Male,North,High
39522,32,Male,North,High
40844,32,Male,North,Medium
40926,32,Female,North,High
40986,32,Female,North,High
40993,32,Female,North,Low
41007,32,Male,North,Low
41071,32,Male,North,Medium
41192,32,Male,North,High
41379,32,Female,North,Medium
41603,32,Male,North,High
41789,32,Male,North,High
41912,32,Female,North,Low
42473,32,Female,North,Medium
42482,32,Female,North,Medium
43459,32,Male,North,Medium
43565,32,Female,North,Low
43596,32,Male,North,Low
43693,32,Female,North,Low
43739,32,Male,North,Medium
44028,32,Male,North,Low
44376,32,Female,North,Low
44986,32,Female,North,Medium
45182,32,Male,North,Low
45360,32,Male,North,Low
46078,32,Male,North,Low
46200,32,Male,North,Low
46233,32,Male,North,Low
46350,32,Male,North,High
46507,32,Female,North,Low
46516,32,Female,North,Medium
46580,32,Male,North,Low
46729,32,Male,North,High
47026,32,Female,North,High
47098,32,Male,North,Medium
47268,32,Female,North,Low
47454,32,Male,North,Medium
47496,32,Male,North,High
48451,32,Female,North,Medium
48850,32,Female,North,High
48922,32,Male,North,Low
48954,32,Male,North,Medium
49399,32,Female,North,Low
49461,32,Female,North,Medium
49878,32,Male,North,High
8350,33,Female,North,Low
8406,33,Male,North,Medium
8529,33,Female,North,Medium
8643,33,Male,North,Medium
8781,33,Male,North,High
8782,33,Male,North,Medium
8790,33,Female,North,High
9116,33,Female,North,High
9228,33,Female,North,Low
9746,33,Male,North,Medium
10090,33,Female,North,High
10171,33,Male,North,High
10409,33,Male,North,Low
10726,33,Female,North,Low
10789,33,Male,North,High
11108,33,Female,North,High
11422,33,Female,North,High
11587,33,Male,North,Medium
11944,33,Male,North,High
12414,33,Female,North,Medium
12548,33,Female,North,Low
12849,33,Female,North,Medium
12993,33,Female,North,High
13092,33,Male,North,High
13126,33,Male,North,High
13259,33,Female,North,High
13275,33,Male,North,High
13343,33,Male,North,Medium
13461,33,Male,North,Medium
14015,33,Male,North,Medium
14380,33,Female,North,High
14385,33,Female,North,Low
14466,33,Male,North,Medium
14815,33,Female,North,Low
14835,33,Male,North,Medium
15183,33,Female,North,Low
15209,33,Female,North,Low
15581,33,Female,North,Medium
16161,33,Female,North,Low
16476,33,Male,North,Medium
16501,33,Male,North,High
16551,33,Male,North,Medium
16559,33,Female,North,Medium
16603,33,Female,North,Medium
16670,33,Male,North,Low
16790,33,Female,North,High
16829,33,Female,North,Medium
16854,33,Male,North,Low
17018,33,Male,North,High
17313,33,Female,North,Low
17335,33,Male,North,Medium
17463,33,Female,North,Medium
17480,33,Male,North,Medium
17485,33,Female,North,Medium
17565,33,Female,North,Medium
17605,33,Male,North,Low
17634,33,Female,North,Medium
17989,33,Male,North,Low
18052,33,Male,North,Low
18248,33,Female,North,High
18397,33,Female,North,High
18441,33,Female,North,High
18571,33,Male,North,High
18669,33,Female,North,High
18800,33,Female,North,High
18914,33,Male,North,High
19088,33,Male,North,Medium
19128,33,Female,North,Low
19252,33,Female,North,High
19338,33,Male,North,High
19361,33,Female,North,Medium
19745,33,Male,North,Low
19943,33,Male,North,High
20176,33,Female,North,Medium
20227,33,Female,North,High
20491,33,Female,North,Medium
20725,33,Female,North,Medium
21118,33,Male,North,Medium
21260,33,Female,North,Medium
21651,33,Female,North,Low
22140,33,Female,North,Medium
22207,33,Female,North,Medium
23475,33,Male,North,Low
23572,33,Male,North,Low
24158,33,Female,North,Medium
24222,33,Female,North,High
24399,33,Male,North,High
24724,33,Female,North,Medium
24787,33,Female,North,High
25642,33,Male,North,High
25741,33,Male,North,Low
26013,33,Female,North,Medium
26063,33,Female,North,Medium
26194,33,Male,North,Medium
26255,33,Female,North,Low
26328,33,Female,North,High
26372,33,Male,North,Medium
26416,33,Male,North,Medium
26451,33,Female,North,High
26583,33,Male,North,Medium
26799,33,Female,North,Medium
26829,33,Male,North,High
27076,33,Female,North,High
27139,33,Female,North,Low
27230,33,Male,North,Low
27483,33,Male,North,High
27488,33,Male,North,High
27685,33,Male,North,Low
28121,33,Male,North,Medium
28276,33,Male,North,Medium
28595,33,Female,North,High
28677,33,Male,North,High
29383,33,Male,North,Medium
29568,33,Female,North,Medium
29588,33,Female,North,Medium
29700,33,Male,North,Low
29997,33,Male,North,High
30300,33,Male,North,Low
30412,33,Male,North,Low
30463,33,Female,North,Low
30499,33,Female,North,Medium
30862,33,Male,North,Medium
30940,33,Male,North,Low
31066,33,Male,North,Low
31067,33,Female,North,Medium
31174,33,Female,North,Medium
31232,33,Female,North,High
31508,33,Female,North,Low
32321,33,Male,North,Low
32326,33,Male,North,Medium
32670,33,Male,North,High
32783,33,Male,North,Medium
32843,33,Female,North,Low
33030,33,Female,North,Medium
33382,33,Male,North,Medium
33638,33,Female,North,Low
33986,33,Female,North,Medium
34274,33,Male,North,Medium
34902,33,Male,North,Low
35516,33,Female,North,Low
35604,33,Male,North,High
35920,33,Female,North,Low
36204,33,Male,North,Medium
36350,33,Female,North,Low
36541,33,Female,North,High
36816,33,Female,North,Medium
37213,33,Male,North,Medium
37307,33,Female,North,Medium
37737,33,Male,North,Medium
37847,33,Male,North,Medium
38017,33,Female,North,High
38031,33,Female,North,Medium
38366,33,Female,North,High
38484,33,Male,North,Low
38613,33,Male,North,Medium
38654,33,Male,North,Low
39099,33,Female,North,Medium
39352,33,Male,North,High
39396,33,Female,North,High
39531,33,Male,North,Low
39817,33,Male,North,High
40297,33,Female,North,Low
40448,33,Female,North,Medium
40578,33,Female,North,High
40991,33,Female,North,Low
41055,33,Male,North,Medium
41059,33,Male,North,High
41060,33,Female,North,High
41231,33,Male,North,Medium
41412,33,Female,North,Medium
41446,33,Female,North,Low
41768,33,Male,North,Low
41815,33,Female,North,Medium
41886,33,Female,North,High
41904,33,Male,North,Low
42172,33,Male,North,Low
42391,33,Female,North,High
42400,33,Male,North,Low
42902,33,Male,North,High
42909,33,Female,North,Low
42975,33,Female,North,Medium
43442,33,Male,North,Medium
43449,33,Female,North,Low
43946,33,Female,North,Low
44181,33,Female,North,Medium
44690,33,Female,North,Medium
44759,33,Male,North,Low
44859,33,Male,North,Low
45156,33,Male,North,High
45171,33,Female,North,Medium
45216,33,Female,North,Low
45322,33,Male,North,Medium
45611,33,Male,North,Low
46313,33,Male,North,Low
46330,33,Female,North,Medium
47278,33,Female,North,Low
47354,33,Female,North,Low
47355,33,Female,North,Medium
47839,33,Male,North,Medium
48012,33,Female,North,Medium
48029,33,Male,North,High
48125,33,Male,North,Medium
48316,33,Female,North,Low
48337,33,Female,North,Medium
48656,33,Female,North,Medium
48986,33,Male,North,High
49649,33,Male,North,High
8189,34,Male,North,Medium
8264,34,Female,North,High
8349,34,Male,North,Low
8359,34,Male,North,High
8535,34,Female,North,High
8634,34,Male,North,Medium
8649,34,Male,North,Low
8678,34,Male,North,Low
8689,34,Female,North,High
8704,34,Male,North,High
8836,34,Female,North,High
9344,34,Male,North,Low
9485,34,Female,North,Low
9625,34,Male,North,High
10063,34,Female,North,High
10222,34,Male,North,High
10589,34,Female,North,High
11169,34,Female,North,High
11306,34,Female,North,Medium
11502,34,Male,North,Low
11728,34,Male,North,High
12079,34,Female,North,Medium
12243,34,Male,North,High
12350,34,Male,North,High
12473,34,Male,North,Low
12600,34,Male,North,Medium
12825,34,Female,North,High
12892,34,Female,North,Low
12973,34,Male,North,Low
12976,34,Male,North,Medium
13085,34,Female,North,High
13102,34,Male,North,High
13140,34,Male,North,High
13419,34,Female,North,Medium
13528,34,Female,North,High
13580,34,Male,North,Low
13990,34,Male,North,High
14007,34,Male,North,High
14627,34,Female,North,High
14690,34,Female,North,Low
15236,34,Male,North,Medium
15259,34,Male,North,Low
15721,34,Male,North,High
15828,34,Female,North,High
15954,34,Male,North,Low
15981,34,Female,North,High
15993,34,Male,North,High
16102,34,Male,North,Medium
16267,34,Female,North,Medium
16284,34,Male,North,High
16450,34,Female,North,Low
16527,34,Female,North,Medium
17041,34,Male,North,Medium
17259,34,Male,North,Medium
17334,34,Female,North,High
17374,34,Female,North,High
17742,34,Female,North,Medium
17761,34,Male,North,Low
17784,34,Male,North,Medium
17793,34,Male,North,Medium
17948,34,Female,North,Medium
17969,34,Male,North,Medium
18100,34,Male,North,Low
18244,34,Female,North,Low
18461,34,Male,North,High
18637,34,Female,North,Medium
18833,34,Female,North,High
19324,34,Male,North,High
19668,34,Male,North,Medium
20584,34,Male,North,Low
20701,34,Male,North,Low
20767,34,Female,North,Low
20829,34,Male,North,Low
20935,34,Female,North,High
21222,34,Male,North,Medium
21496,34,Male,North,Medium
21756,34,Male,North,High
22061,34,Male,North,High
22066,34,Male,North,High
22570,34,Male,North,Medium
22644,34,Female,North,Low
22673,34,Female,North,Medium
22695,34,Male,North,Low
23011,34,Male,North,High
23398,34,Female,North,Low
23802,34,Female,North,Medium
23816,34,Male,North,Low
23836,34,Female,North,High
24211,34,Male,North,High
24521,34,Female,North,Low
24618,34,Female,North,High
25038,34,Male,North,High
25069,34,Male,North,Medium
25142,34,Male,North,High
25277,34,Male,North,Medium
25407,34,Female,North,Low
25420,34,Female,North,Medium
25820,34,Male,North,High
26293,34,Female,North,High
26544,34,Male,North,High
27187,34,Male,North,Medium
27287,34,Male,North,High
27398,34,Male,North,Medium
27543,34,Female,North,Medium
27598,34,Male,North,Low
27644,34,Female,North,Low
27759,34,Female,North,Low
27992,34,Female,North,Low
28011,34,Female,North,Low
28898,34,Male,North,Low
28953,34,Male,North,Medium
29543,34,Female,North,High
29688,34,Male,North,Low
30147,34,Female,North,Medium
30191,34,Female,North,Medium
30683,34,Male,North,Medium
30804,34,Female,North,Medium
31161,34,Female,North,Low
31327,34,Female,North,Medium
31602,34,Female,North,Medium
31621,34,Female,North,High
31657,34,Female,North,Low
31738,34,Male,North,High
31752,34,Male,North,Low
32431,34,Female,North,Low
32922,34,Female,North,High
33114,34,Male,North,Medium
33267,34,Male,North,Low
33621,34,Male,North,Medium
34181,34,Female,North,Low
34334,34,Female,North,Medium
34470,34,Female,North,High
34493,34,Female,North,High
34622,34,Female,North,Medium
34782,34,Male,North,Medium
35052,34,Male,North,Medium
35169,34,Male,North,High
35179,34,Male,North,Medium
35213,34,Male,North,Medium
35263,34,Female,North,Medium
35385,34,Female,North,Low
35531,34,Female,North,Medium
35627,34,Male,North,High
35630,34,Male,North,Medium
35686,34,Female,North,Low
35994,34,Female,North,High
36052,34,Female,North,Medium
36358,34,Female,North,High
36443,34,Male,North,Medium
36602,34,Male,North,High
37085,34,Female,North,Medium
37233,34,Female,North,Medium
37453,34,Male,North,High
37456,34,Male,North,Low
37598,34,Female,North,Low
38125,34,Male,North,Low
38431,34,Female,North,Medium
38976,34,Male,North,Low
39038,34,Male,North,Medium
39264,34,Male,North,High
39341,34,Male,North,High
39407,34,Male,North,Low
39646,34,Male,North,Medium
40584,34,Female,North,Medium
41289,34,Male,North,Low
41449,34,Female,North,High
41462,34,Male,North,Medium
41559,34,Female,North,Low
41659,34,Male,North,Low
41890,34,Male,North,Medium
42025,34,Female,North,Low
42063,34,Female,North,Medium
42137,34,Male,North,Medium
42232,34,Female,North,High
42384,34,Female,North,Medium
42894,34,Female,North,Low
43072,34,Female,North,High
43673,34,Female,North,Medium
43729,34,Male,North,Low
43866,34,Female,North,High
44197,34,Male,North,High
44484,34,Female,North,Medium
44497,34,Male,North,High
44799,34,Male,North,Medium
44808,34,Male,North,Low
45815,34,Male,North,High
45860,34,Female,North,High
46180,34,Male,North,High
46232,34,Male,North,High
46252,34,Male,North,High
46510,34,Female,North,Medium
46541,34,Male,North,Medium
46898,34,Male,North,Medium
47224,34,Female,North,Low
47430,34,Female,North,Medium
47432,34,Male,North,High
47862,34,Male,North,Medium
47944,34,Female,North,Low
48007,34,Male,North,Low
48364,34,Male,North,Medium
48423,34,Male,North,High
48801,34,Male,North,Low
48861,34,Female,North,High
49497,34,Male,North,Medium
9072,35,Male,North,High
9086,35,Female,North,Low
9240,35,Male,North,High
9523,35,Male,North,Low
9573,35,Female,North,Medium
10111,35,Female,North,Medium
10508,35,Female,North,High
10718,35,Female,North,Medium
10753,35,Male,North,Low
10850,35,Male,North,High
10992,35,Female,North,Medium
11821,35,Female,North,High
11852,35,Female,North,High
12042,35,Female,North,High
12477,35,Female,North,High
12664,35,Male,North,Medium
12775,35,Male,North,Medium
