CustomerID,DrivingExperienceYears,AccidentsLast5Years,TrafficViolations
22197,13,0,1
22198,2,0,0
22199,14,2,2
22200,38,0,0
22201,28,0,2
22202,17,3,1
22203,36,3,3
22204,17,1,1
22205,39,0,2
22206,27,1,1
22207,32,1,0
22208,31,1,4
22209,24,0,0
22210,22,2,2
22211,12,0,1
22212,24,0,1
22213,9,0,3
22214,12,0,3
22215,29,2,1
22216,22,0,3
22217,36,1,2
22218,1,1,1
22219,1,0,2
22220,39,0,2
22221,4,0,3
22222,17,1,1
22223,33,0,0
22224,19,0,0
22225,33,2,1
22226,21,0,1
22227,13,1,2
22228,18,0,3
22229,15,1,1
22230,11,0,3
22231,29,0,1
22232,29,0,2
22233,22,1,3
22234,21,1,1
22235,8,1,2
22236,6,0,1
22237,6,1,0
22238,6,1,2
22239,25,0,2
22240,9,2,1
22241,6,0,0
22242,1,1,2
22243,17,3,1
22244,36,2,3
22245,6,0,1
22246,2,0,1
22247,38,0,2
22248,18,1,2
22249,1,2,1
22250,15,2,2
22251,36,1,3
22252,33,0,0
22253,17,1,3
22254,35,1,1
22255,9,0,1
22256,11,0,0
22257,38,0,3
22258,26,1,1
22259,19,0,0
22260,14,1,2
22261,2,0,2
22262,25,0,1
22263,31,0,0
22264,18,1,1
22265,11,1,0
22266,5,0,1
22267,0,1,2
22268,4,0,3
22269,31,1,0
22270,11,2,1
22271,23,0,0
22272,12,2,2
22273,11,1,1
22274,11,1,2
22275,25,0,0
22276,9,1,1
22277,23,1,0
22278,22,1,1
22279,13,0,1
22280,14,0,0
22281,25,0,2
22282,33,1,1
22283,18,0,0
22284,3,1,1
22285,35,0,0
22286,7,1,2
22287,0,1,1
22288,32,1,0
22289,12,2,1
22290,10,0,0
22291,38,0,3
22292,24,2,2
22293,16,1,1
22294,39,0,2
22295,36,0,0
22296,36,0,2
22297,30,0,1
22298,31,0,1
22299,38,0,0
22300,19,1,1
22301,13,1,1
22302,32,0,2
22303,34,0,0
22304,7,0,1
22305,28,0,0
22306,0,1,0
22307,11,0,0
22308,17,1,2
22309,18,1,3
22310,15,0,0
22311,2,2,0
22312,21,1,3
22313,33,0,1
22314,25,3,2
22315,23,1,0
22316,30,4,1
22317,6,0,1
22318,36,1,2
22319,7,2,2
22320,26,0,2
22321,0,1,3
22322,1,1,1
22323,30,0,0
22324,30,2,1
22325,21,1,1
22326,28,2,1
22327,38,0,0
22328,31,0,2
22329,35,1,0
22330,39,0,1
22331,6,1,0
22332,19,0,1
22333,22,1,0
22334,28,2,2
22335,0,2,1
22336,30,1,2
22337,33,1,0
22338,16,1,0
22339,37,1,0
22340,15,1,1
22341,18,2,1
22342,22,0,1
22343,16,3,3
22344,18,1,5
22345,17,1,3
22346,8,0,2
22347,0,0,2
22348,2,1,2
22349,24,1,1
22350,14,0,3
22351,23,3,0
22352,6,1,2
22353,4,0,1
22354,4,0,1
22355,20,0,0
22356,21,2,0
22357,36,1,4
22358,2,1,2
22359,26,3,0
22360,13,1,1
22361,17,0,2
22362,29,1,0
22363,34,1,1
22364,39,0,2
22365,37,0,1
22366,23,0,1
22367,13,0,2
22368,13,2,1
22369,17,0,0
22370,7,0,0
22371,31,2,0
22372,30,1,0
22373,21,1,0
22374,21,1,1
22375,4,0,2
22376,39,0,1
22377,29,0,2
22378,27,2,1
22379,20,1,2
22380,13,0,2
22381,22,0,2
22382,31,1,0
22383,14,0,1
22384,6,0,4
22385,31,1,0
22386,0,0,1
22387,25,0,1
22388,36,0,0
22389,17,1,1
22390,11,0,1
22391,39,0,1
22392,27,1,1
22393,1,0,0
22394,26,0,2
22395,4,0,3
22396,7,2,1
22397,17,0,0
22398,23,0,0
22399,19,1,1
22400,31,0,3
22401,16,1,2
22402,6,1,1
22403,9,1,1
22404,1,0,0
22405,13,0,0
22406,21,1,3
22407,1,3,0
22408,37,2,1
22409,24,0,0
22410,23,1,1
22411,16,0,0
22412,28,2,1
22413,31,0,1
22414,3,0,3
22415,11,2,0
22416,26,1,1
22417,6,1,1
22418,7,1,2
22419,22,0,0
22420,6,0,2
22421,6,2,1
22422,5,0,4
22423,5,0,1
22424,22,0,3
22425,37,1,1
22426,7,2,0
22427,8,0,0
22428,33,1,1
22429,6,1,0
22430,6,0,1
22431,15,2,3
22432,16,0,2
22433,29,2,0
22434,19,1,2
22435,13,0,2
22436,3,2,1
22437,32,2,3
22438,7,0,2
22439,30,0,0
22440,22,1,2
22441,22,0,1
22442,33,1,2
22443,24,0,3
22444,28,1,2
22445,39,0,1
22446,0,2,1
22447,12,1,0
22448,37,0,0
22449,38,0,1
22450,5,2,2
22451,7,1,2
22452,29,1,0
22453,4,0,0
22454,31,2,1
22455,18,0,0
22456,7,0,0
22457,23,1,3
22458,25,1,0
22459,27,0,0
22460,37,1,2
22461,30,3,2
22462,8,1,1
22463,37,1,0
22464,17,0,2
22465,11,3,1
22466,37,1,4
22467,29,0,2
22468,9,0,2
22469,5,1,3
22470,0,1,2
22471,28,1,1
22472,10,0,1
22473,7,0,2
22474,33,1,0
22475,35,0,0
22476,14,0,2
22477,16,2,2
22478,17,0,0
22479,28,0,1
22480,1,2,0
22481,38,0,1
22482,36,2,1
22483,34,1,1
22484,8,0,3
22485,14,1,0
22486,20,1,2
22487,25,0,2
22488,7,1,0
22489,0,0,0
22490,6,1,1
22491,7,3,2
22492,13,1,2
22493,21,1,1
22494,0,0,1
22495,39,0,0
22496,15,0,3
22497,7,0,2
22498,24,0,2
22499,28,2,1
22500,20,0,0
22501,17,2,0
22502,12,1,2
22503,2,2,0
22504,37,1,0
22505,15,1,1
22506,39,0,1
22507,29,1,1
22508,4,0,1
22509,16,1,0
22510,38,0,1
22511,3,0,1
22512,10,0,1
22513,0,2,2
22514,34,0,0
22515,11,0,0
22516,0,1,1
22517,36,4,0
22518,12,0,0
22519,0,2,1
22520,37,1,3
22521,36,0,1
22522,23,3,0
22523,19,0,1
22524,24,0,3
22525,30,1,1
22526,33,1,1
22527,3,0,2
22528,36,3,2
22529,3,0,2
22530,24,0,0
22531,37,1,2
22532,22,1,0
22533,24,1,0
22534,12,0,0
22535,14,2,6
22536,38,0,2
22537,18,1,1
22538,36,0,3
22539,11,0,1
22540,27,0,0
22541,35,0,0
22542,5,1,3
22543,32,0,0
22544,28,3,0
22545,31,1,1
22546,12,0,0
22547,9,0,0
22548,9,0,2
22549,22,0,1
22550,8,0,0
22551,21,0,0
22552,32,1,0
22553,33,3,0
22554,32,1,2
22555,3,1,1
22556,14,0,1
22557,39,0,2
22558,30,0,2
22559,6,0,0
22560,1,1,0
22561,30,2,1
22562,4,0,0
22563,12,0,2
22564,12,2,0
22565,3,0,2
22566,0,1,0
22567,20,0,2
22568,23,1,1
22569,1,1,1
22570,5,0,2
22571,27,0,2
22572,29,1,2
22573,35,0,0
22574,25,1,3
22575,33,4,1
22576,16,0,1
22577,35,0,2
22578,33,3,4
22579,5,0,2
22580,37,1,2
22581,31,0,0
22582,6,1,3
22583,1,0,0
22584,11,1,2
22585,1,0,2
22586,4,0,1
22587,16,1,0
22588,27,0,0
22589,9,0,1
22590,29,0,2
22591,36,1,3
22592,11,2,0
22593,28,2,2
22594,14,1,0
22595,35,2,1
22596,18,1,1
22597,5,1,3
22598,12,1,0
22599,19,3,0
22600,14,0,3
22601,26,3,0
22602,35,0,2
22603,3,3,1
22604,12,0,1
22605,28,0,0
22606,3,0,0
22607,32,0,1
22608,17,0,1
22609,11,0,0
22610,0,2,0
22611,0,3,1
22612,15,2,1
22613,33,1,1
22614,39,0,1
22615,37,0,1
22616,36,0,4
22617,1,0,0
22618,30,0,2
22619,17,0,0
22620,13,0,1
22621,0,1,2
22622,7,1,1
22623,27,1,2
22624,5,1,2
22625,35,1,0
22626,6,1,1
22627,33,1,1
22628,3,2,2
22629,32,0,3
22630,2,0,3
22631,24,1,2
22632,39,0,3
22633,31,1,2
22634,14,1,1
22635,25,1,1
22636,9,0,0
22637,33,0,1
22638,27,1,1
22639,35,1,0
22640,33,0,2
22641,2,3,2
22642,34,0,0
22643,14,0,0
22644,25,1,0
22645,14,1,2
22646,34,1,1
22647,33,0,0
22648,32,0,2
22649,25,0,1
22650,9,2,3
22651,23,0,1
22652,23,0,0
22653,22,4,2
22654,0,1,1
22655,14,1,3
22656,29,1,0
22657,10,0,1
22658,36,0,1
22659,6,1,1
22660,37,0,1
22661,19,1,1
22662,22,0,0
22663,17,2,1
22664,37,2,0
22665,35,0,1
22666,15,0,4
22667,5,0,1
22668,17,0,0
22669,25,0,1
22670,9,0,3
22671,4,0,0
22672,38,0,0
22673,29,0,1
22674,27,0,0
22675,4,0,4
22676,17,0,2
22677,36,1,1
22678,5,0,2
22679,34,0,1
22680,31,1,0
22681,20,0,1
22682,4,0,0
22683,17,0,4
22684,38,0,1
22685,18,2,2
22686,35,1,2
22687,21,0,0
22688,25,1,0
22689,29,0,0
22690,16,1,2
22691,17,2,3
22692,4,0,1
22693,38,0,0
22694,34,0,0
22695,21,0,2
22696,16,1,1
22697,17,1,2
22698,14,0,3
22699,31,0,1
22700,5,0,0
22701,24,0,3
22702,22,0,1
22703,15,1,1
22704,28,0,3
22705,29,0,0
22706,8,1,1
22707,38,0,1
22708,29,0,0
22709,27,1,0
22710,34,1,0
22711,5,0,0
22712,34,2,0
22713,33,1,1
22714,24,0,0
22715,31,0,2
22716,1,0,1
22717,22,0,2
22718,2,0,0
22719,13,0,0
22720,15,0,0
22721,36,0,1
22722,22,1,0
22723,24,0,1
22724,18,0,1
22725,37,0,2
22726,10,0,0
22727,30,0,0
22728,11,0,2
22729,13,1,3
22730,29,1,2
22731,2,0,0
22732,1,0,2
22733,23,0,0
22734,26,1,3
22735,8,1,0
22736,1,0,2
22737,31,0,2
22738,25,1,3
22739,15,0,0
22740,35,1,1
22741,4,0,1
22742,13,2,2
22743,19,3,1
22744,10,0,3
22745,30,0,0
22746,4,0,0
22747,2,0,1
22748,17,0,0
22749,37,1,3
22750,29,1,1
22751,19,3,0
22752,7,0,1
22753,2,0,0
22754,1,1,2
22755,33,0,0
22756,8,2,0
22757,1,1,0
22758,15,2,0
22759,14,2,1
22760,8,1,4
22761,7,1,0
22762,13,2,2
22763,4,0,1
22764,38,0,1
22765,30,1,0
22766,4,0,2
22767,32,0,0
22768,1,0,2
22769,18,2,1
22770,22,1,0
22771,27,1,2
22772,19,0,2
22773,2,0,0
22774,9,3,1
22775,22,0,1
22776,22,0,1
22777,19,1,3
22778,16,1,0
22779,17,0,3
22780,6,0,1
22781,12,1,0
22782,39,0,0
22783,16,0,0
22784,35,0,1
22785,25,2,0
22786,36,1,0
22787,13,3,1
22788,38,0,0
22789,5,0,1
22790,29,1,2
22791,22,1,2
22792,9,1,0
22793,35,2,3
22794,33,0,2
22795,28,3,2
22796,16,5,0
22797,2,4,1
22798,3,0,2
22799,35,2,1
22800,4,0,1
22801,31,1,1
22802,6,1,1
22803,37,1,2
22804,19,0,1
22805,19,1,1
22806,38,0,0
22807,37,0,0
22808,6,1,0
22809,21,1,1
22810,28,0,0
22811,5,2,1
22812,11,0,3
22813,33,0,0
22814,1,0,1
22815,20,1,0
22816,27,1,0
22817,16,0,2
22818,28,2,1
22819,1,0,2
22820,35,1,1
22821,25,2,0
22822,24,1,0
22823,37,1,2
22824,7,0,1
22825,3,2,4
22826,11,2,0
22827,38,0,2
22828,4,0,0
22829,39,0,2
22830,26,1,2
22831,10,2,1
22832,37,1,0
22833,25,0,0
22834,18,1,1
22835,12,1,1
22836,5,1,1
22837,34,0,1
22838,16,1,2
22839,17,1,1
22840,34,0,0
22841,25,0,0
22842,22,0,1
22843,36,1,3
22844,18,0,1
22845,10,0,2
22846,15,0,3
22847,39,0,1
22848,3,2,0
22849,16,0,0
22850,26,0,0
22851,20,0,1
22852,13,1,0
22853,26,1,0
22854,19,0,1
22855,16,0,3
22856,8,1,1
22857,36,1,2
22858,35,0,0
22859,21,1,1
22860,10,1,2
22861,27,0,1
22862,16,2,0
22863,16,1,1
22864,19,1,1
22865,19,2,1
22866,19,0,0
22867,32,1,1
22868,29,1,1
22869,30,2,1
22870,15,0,1
22871,12,0,0
22872,4,0,1
22873,9,1,0
22874,3,2,3
22875,11,2,2
22876,15,0,3
22877,12,0,3
22878,4,0,0
22879,32,1,0
22880,2,1,1
22881,32,0,0
22882,36,1,3
22883,38,0,2
22884,11,0,5
22885,14,0,4
22886,37,1,2
22887,2,1,1
22888,24,2,4
22889,39,0,1
22890,18,2,3
22891,25,0,0
22892,39,0,1
22893,25,1,0
22894,0,1,0
22895,39,0,1
22896,11,0,2
22897,11,1,3
22898,27,0,2
22899,28,0,0
22900,18,1,2
22901,5,1,2
22902,30,0,1
22903,20,3,0
22904,10,0,2
22905,33,2,4
22906,33,2,3
22907,39,0,1
22908,21,0,4
22909,26,0,1
22910,12,1,1
22911,18,3,1
22912,12,1,0
22913,1,0,2
22914,5,2,0
22915,32,0,2
22916,5,1,0
22917,17,1,2
22918,10,1,0
22919,37,0,0
22920,26,1,2
22921,29,0,2
22922,22,0,0
22923,35,0,3
22924,38,0,2
22925,9,1,2
22926,12,0,3
22927,36,0,1
22928,34,0,1
22929,9,0,3
22930,15,1,1
22931,23,0,0
22932,21,0,1
22933,37,0,1
22934,13,1,1
22935,21,0,1
22936,0,1,1
22937,35,0,2
22938,4,0,2
22939,18,3,1
22940,32,1,2
22941,29,0,2
22942,4,0,1
22943,5,1,1
22944,15,0,1
22945,4,0,0
22946,31,2,0
22947,28,0,3
22948,28,1,1
22949,14,0,1
22950,2,1,1
22951,22,1,0
22952,37,1,0
22953,6,0,0
22954,9,1,2
22955,2,0,1
22956,23,2,1
22957,7,1,1
22958,36,1,0
22959,33,1,0
22960,35,1,0
22961,39,0,1
22962,1,0,3
22963,13,1,0
22964,11,2,4
22965,37,1,2
22966,22,2,2
22967,36,1,0
22968,9,1,2
22969,4,0,1
22970,15,1,1
22971,21,3,1
22972,32,0,7
22973,20,1,3
22974,20,0,2
22975,19,0,3
22976,27,0,1
22977,24,2,0
22978,20,0,0
22979,19,0,1
22980,8,1,3
22981,26,2,2
22982,30,2,0
22983,10,3,1
22984,2,0,0
22985,33,1,1
22986,14,1,1
22987,17,2,1
22988,15,1,1
22989,20,1,0
22990,35,0,0
22991,39,0,2
22992,30,1,0
22993,9,0,1
22994,33,1,2
22995,11,1,2
22996,3,0,0
22997,20,1,2
22998,27,1,0
22999,2,0,3
23000,23,0,2
23001,2,1,0
23002,35,0,2
23003,4,0,0
23004,4,0,1
23005,22,0,3
23006,12,0,0
23007,14,2,2
23008,34,0,1
23009,3,0,3
23010,36,1,0
23011,32,2,1
23012,27,1,0
23013,18,0,3
23014,25,1,3
23015,25,1,2
23016,3,1,2
23017,28,3,1
23018,28,1,1
23019,20,1,1
23020,25,0,3
23021,12,0,2
23022,6,2,1
23023,7,0,0
23024,1,1,0
23025,12,0,0
23026,20,1,3
23027,18,0,1
23028,15,1,1
23029,35,3,0
23030,0,1,0
23031,1,0,2
23032,0,1,0
23033,28,0,2
23034,12,0,1
23035,37,1,1
23036,33,0,1
23037,32,0,1
23038,39,0,0
23039,35,0,5
23040,20,0,2
23041,12,2,0
23042,2,0,1
23043,0,1,1
23044,27,1,1
23045,11,1,2
23046,34,3,3
23047,4,0,2
23048,4,0,2
23049,24,0,2
23050,28,0,3
23051,10,1,4
23052,34,1,0
23053,30,1,0
23054,9,0,1
23055,39,0,1
23056,3,0,0
23057,36,0,3
23058,18,0,0
23059,24,0,0
23060,28,1,0
23061,29,0,2
23062,30,0,4
23063,31,0,0
23064,19,1,1
23065,11,0,1
23066,1,0,0
23067,37,2,2
23068,30,0,0
23069,28,0,3
23070,2,0,1
23071,22,1,1
23072,34,0,2
23073,30,0,2
23074,33,0,1
23075,22,2,1
23076,25,1,1
23077,21,1,1
23078,3,2,0
23079,31,0,1
23080,4,0,1
23081,35,0,1
23082,4,0,0
23083,39,0,1
23084,1,0,0
23085,28,2,0
23086,10,4,2
23087,11,1,1
23088,39,0,2
23089,15,0,0
23090,37,1,1
23091,9,0,1
23092,1,2,0
23093,9,1,5
23094,25,1,0
23095,4,0,1
23096,9,1,3
23097,24,0,0
23098,29,2,0
23099,39,0,1
23100,15,0,1
23101,27,0,1
23102,12,1,1
23103,31,2,0
23104,8,2,2
23105,11,2,1
23106,21,1,0
23107,18,3,2
23108,7,0,2
23109,12,1,1
23110,29,1,1
23111,27,0,2
23112,26,0,2
23113,32,2,1
23114,11,1,1
23115,10,0,1
23116,30,0,1
23117,25,0,0
23118,10,0,1
23119,8,0,0
23120,14,2,0
23121,38,0,3
23122,28,1,3
23123,33,0,1
23124,34,1,1
23125,21,0,4
23126,7,1,5
23127,27,0,1
23128,23,0,1
23129,29,0,0
23130,19,1,1
23131,35,2,1
23132,25,1,0
23133,10,2,1
23134,22,0,0
23135,12,0,2
23136,0,0,1
23137,8,0,1
23138,12,0,0
23139,24,2,0
23140,9,2,1
23141,39,0,0
23142,34,1,3
23143,1,3,1
23144,36,0,5
23145,26,1,2
23146,5,0,2
23147,0,1,1
23148,10,1,1
23149,32,0,3
23150,2,1,1
23151,34,0,0
23152,33,1,1
23153,9,1,2
23154,21,1,1
23155,35,1,1
23156,12,1,1
23157,38,0,2
23158,8,2,0
23159,7,1,0
23160,19,0,1
23161,9,0,4
23162,15,1,1
23163,14,0,2
23164,21,4,0
23165,3,2,0
23166,9,3,4
23167,8,1,2
23168,17,0,0
23169,33,0,3
23170,29,0,2
23171,11,3,1
23172,32,0,2
23173,28,0,1
23174,13,0,1
23175,14,3,3
23176,36,0,1
23177,19,1,0
23178,9,1,5
23179,14,2,0
23180,18,1,1
23181,35,1,4
23182,37,1,0
23183,4,0,1
23184,29,1,1
23185,24,0,2
23186,0,1,2
23187,4,0,1
23188,21,0,1
23189,30,2,0
23190,13,0,0
23191,37,0,2
23192,11,0,1
23193,32,0,0
23194,21,0,2
23195,35,1,2
23196,34,2,3
23197,32,0,0
23198,24,1,2
23199,13,0,0
23200,7,1,1
23201,6,0,2
23202,13,0,1
23203,8,0,1
23204,17,0,1
23205,37,1,1
23206,29,0,0
23207,2,0,1
23208,7,3,2
23209,36,1,1
23210,28,0,0
23211,30,1,2
23212,29,0,3
23213,38,0,1
23214,38,0,3
23215,33,1,0
23216,12,0,0
23217,15,1,1
23218,0,0,0
23219,3,0,1
23220,3,1,1
23221,2,0,3
23222,9,2,1
23223,25,2,0
23224,2,1,0
23225,21,0,0
23226,4,0,2
23227,26,0,0
23228,0,1,3
23229,38,0,4
23230,6,3,3
23231,28,1,1
23232,26,0,1
23233,34,1,1
23234,24,1,0
23235,8,0,0
23236,22,3,2
23237,17,0,3
23238,7,0,0
23239,2,0,1
23240,24,1,1
23241,7,0,0
23242,36,1,3
23243,28,0,0
23244,39,0,0
23245,25,1,2
23246,38,0,0
23247,6,0,2
23248,15,2,1
23249,7,1,1
23250,28,1,1
23251,22,0,0
23252,32,0,0
23253,13,2,1
23254,37,3,2
23255,10,1,4
23256,24,1,1
23257,15,3,1
23258,24,2,1
23259,27,1,0
23260,13,1,0
23261,1,0,1
23262,27,0,1
23263,14,2,0
23264,29,2,2
23265,17,1,1
23266,37,0,0
23267,11,0,3
23268,16,1,0
23269,2,0,1
23270,23,0,2
23271,9,0,2
23272,7,1,1
23273,18,0,2
23274,39,0,0
23275,3,1,3
23276,30,2,1
23277,32,0,2
23278,30,0,1
23279,16,1,1
23280,28,1,1
23281,32,1,3
23282,24,1,1
23283,38,0,0
23284,22,0,1
23285,30,3,1
23286,34,0,0
23287,2,2,1
23288,19,2,1
23289,21,0,0
23290,30,0,0
23291,3,1,1
23292,3,0,1
23293,28,1,3
23294,16,1,2
23295,18,0,1
23296,26,0,2
23297,25,2,1
23298,19,0,1
23299,15,0,0
23300,2,0,1
23301,38,1,0
23302,23,2,1
23303,23,1,1
23304,0,1,0
23305,28,0,4
23306,38,0,0
23307,11,2,0
23308,2,1,6
23309,15,1,0
23310,33,0,2
23311,6,0,2
23312,33,1,4
23313,8,1,1
23314,34,0,1
23315,22,0,2
23316,17,0,0
23317,37,0,2
23318,10,0,1
23319,10,2,2
23320,3,1,4
23321,0,2,4
23322,6,1,1
23323,12,0,1
23324,23,0,1
23325,8,0,0
23326,3,0,1
23327,9,0,3
23328,37,0,0
23329,24,2,1
23330,7,1,1
23331,14,1,0
23332,34,1,1
23333,39,0,2
23334,39,0,0
23335,22,1,1
23336,17,1,1
23337,3,0,1
23338,35,1,1
23339,14,2,0
23340,39,0,1
23341,11,1,1
23342,4,0,2
23343,1,1,1
23344,32,0,2
23345,22,0,2
23346,23,4,3
23347,21,0,0
23348,3,0,0
23349,20,0,0
23350,27,2,2
23351,8,1,3
23352,28,1,1
23353,29,0,2
23354,28,0,1
23355,22,0,2
23356,3,0,0
23357,6,2,1
23358,39,0,1
23359,8,3,0
23360,21,1,2
23361,9,1,1
23362,3,0,1
23363,37,0,2
23364,36,1,1
23365,37,0,0
23366,30,4,0
23367,29,1,0
23368,35,0,1
23369,15,0,0
23370,4,0,2
23371,11,1,0
23372,31,3,0
23373,32,0,1
23374,2,1,1
23375,17,0,1
23376,39,0,1
23377,31,1,2
23378,21,3,3
23379,15,1,2
23380,0,0,2
23381,17,0,1
23382,17,2,0
23383,39,0,1
23384,15,0,0
23385,33,0,2
23386,5,1,1
23387,2,0,2
23388,4,0,2
23389,10,2,5
23390,32,1,0
23391,31,0,1
23392,18,2,0
23393,6,2,2
23394,27,1,1
23395,8,1,1
23396,18,0,1
23397,19,0,1
23398,15,0,0
23399,39,0,1
23400,31,0,2
23401,16,0,0
23402,38,0,1
23403,13,1,0
23404,4,0,0
23405,21,3,4
23406,36,1,0
23407,23,1,1
23408,7,0,0
23409,14,0,1
23410,15,0,2
23411,22,0,0
23412,33,1,1
23413,13,1,1
23414,38,2,0
23415,1,1,1
23416,31,0,1
23417,37,0,1
23418,3,1,2
23419,11,0,0
23420,8,1,1
23421,13,1,1
23422,6,2,0
23423,19,1,0
23424,23,0,0
23425,20,0,3
23426,37,0,2
23427,2,1,1
23428,2,0,0
23429,30,1,0
23430,30,0,0
23431,17,0,1
23432,24,0,2
23433,3,1,1
23434,34,1,0
23435,21,1,1
23436,21,0,3
23437,37,0,2
23438,35,0,0
23439,31,1,3
23440,35,0,0
23441,6,1,0
23442,8,1,1
23443,39,0,3
23444,24,0,1
23445,7,1,3
23446,0,2,1
23447,15,0,2
23448,5,2,2
23449,13,3,0
23450,7,0,4
23451,15,1,1
23452,36,0,1
23453,17,0,0
23454,13,0,4
23455,36,2,0
23456,19,0,0
23457,9,0,1
23458,8,0,2
23459,36,1,2
23460,13,1,0
23461,26,0,2
23462,3,0,2
23463,29,0,0
23464,31,0,0
23465,31,0,0
23466,30,0,2
23467,34,2,1
23468,17,0,1
23469,20,2,1
23470,20,0,2
23471,16,0,1
23472,19,0,0
23473,35,3,0
23474,19,1,1
23475,32,0,2
23476,26,1,3
23477,35,0,5
23478,24,0,2
23479,3,1,0
23480,19,1,1
23481,39,0,0
23482,39,0,1
23483,26,0,4
23484,20,0,0
23485,3,3,1
23486,11,0,1
23487,15,2,1
23488,1,0,2
23489,13,1,1
23490,5,1,2
23491,4,0,0
23492,31,2,3
23493,29,1,3
23494,30,2,2
23495,37,0,0
23496,2,0,3
23497,19,1,0
23498,31,0,2
23499,35,1,0
23500,27,1,0
23501,27,1,0
23502,10,0,2
23503,22,2,1
23504,15,0,0
23505,18,1,1
23506,10,2,1
23507,27,0,0
23508,29,2,1
23509,3,1,0
23510,15,1,0
23511,5,0,1
23512,21,0,2
23513,26,2,3
23514,13,0,2
23515,39,0,0
23516,32,0,2
23517,38,1,1
23518,7,1,1
23519,6,0,3
23520,24,1,0
23521,22,0,0
23522,25,0,1
23523,8,2,0
23524,0,1,1
23525,3,1,0
23526,7,2,1
23527,13,0,4
23528,18,0,0
23529,6,1,0
23530,35,0,4
23531,14,2,0
23532,5,0,1
23533,26,1,1
23534,0,1,2
23535,3,1,0
23536,17,1,1
23537,35,1,4
23538,10,1,1
23539,29,0,0
23540,31,0,0
23541,32,1,0
23542,8,0,2
23543,22,2,1
23544,36,0,1
23545,24,0,0
23546,28,2,0
23547,15,2,2
23548,34,0,0
23549,32,0,1
23550,35,0,0
23551,21,0,1
23552,33,0,0
23553,31,1,0
23554,12,0,2
23555,38,0,2
23556,24,0,1
23557,11,1,0
23558,27,3,0
23559,16,1,2
23560,35,1,3
23561,29,1,0
23562,9,1,0
23563,12,0,0
23564,22,1,1
23565,23,1,2
23566,27,0,2
23567,29,0,1
23568,36,2,0
23569,3,1,1
23570,18,0,0
23571,2,0,0
23572,4,0,1
23573,24,1,1
23574,17,1,2
23575,3,0,1
23576,1,0,0
23577,34,0,0
23578,17,1,0
23579,5,1,0
23580,9,1,1
23581,4,0,0
23582,22,0,1
23583,22,1,3
23584,24,0,1
23585,7,0,5
23586,12,1,1
23587,4,0,2
23588,25,2,0
23589,12,2,1
23590,17,0,1
23591,10,3,0
23592,10,0,0
23593,15,0,1
23594,7,0,2
23595,34,0,1
23596,21,0,1
23597,25,0,3
23598,37,0,0
23599,6,0,2
23600,15,1,0
23601,29,0,1
23602,24,2,2
23603,37,0,0
23604,31,0,2
23605,16,1,3
23606,36,1,2
23607,1,0,1
23608,29,0,0
23609,36,0,0
23610,32,1,0
23611,12,0,0
23612,27,2,2
23613,7,0,2
23614,30,2,1
23615,35,0,3
23616,21,0,1
23617,9,0,1
23618,32,0,1
23619,7,1,2
23620,32,0,0
23621,22,1,0
23622,38,0,1
23623,0,1,0
23624,2,0,1
23625,7,3,2
23626,31,0,4
23627,20,2,2
23628,35,1,2
23629,26,0,4
23630,13,1,0
23631,17,2,2
23632,20,2,3
23633,3,0,1
23634,32,0,2
23635,26,1,3
23636,6,2,0
23637,38,3,1
23638,32,1,0
23639,30,0,1
23640,30,3,1
23641,18,1,1
23642,30,2,1
23643,12,0,0
23644,5,0,2
23645,27,0,0
23646,10,2,1
23647,21,0,1
23648,1,0,0
23649,37,0,2
23650,23,0,1
23651,34,2,0
23652,6,1,1
23653,19,2,1
23654,33,1,2
23655,34,0,3
23656,38,0,3
23657,5,1,0
23658,14,0,1
23659,10,1,1
23660,8,2,4
23661,3,2,2
23662,26,0,0
23663,17,1,1
23664,30,0,0
23665,26,1,1
23666,26,0,1
23667,10,0,0
23668,3,0,0
23669,11,1,0
23670,27,0,2
23671,22,2,1
23672,32,0,3
23673,14,2,2
23674,7,2,2
23675,35,2,2
23676,34,3,1
23677,24,2,0
23678,33,0,0
23679,23,0,0
23680,19,0,1
23681,6,0,1
23682,17,1,2
23683,7,3,1
23684,24,1,3
23685,31,1,2
23686,0,0,1
23687,27,0,1
23688,10,2,1
23689,20,1,1
23690,36,0,1
23691,20,1,2
23692,7,0,3
23693,8,0,1
23694,17,2,1
23695,19,0,2
23696,30,1,2
23697,13,2,0
23698,6,0,2
23699,7,2,0
23700,19,1,0
23701,18,0,3
23702,1,0,0
23703,33,0,0
23704,39,0,0
23705,13,1,0
23706,36,4,3
23707,18,1,1
23708,35,2,3
23709,38,1,1
23710,25,1,1
23711,37,0,3
23712,9,1,0
23713,18,3,0
23714,11,0,3
23715,35,2,1
23716,15,1,3
23717,33,0,3
23718,6,0,1
23719,39,0,0
23720,20,1,0
23721,29,0,1
23722,17,2,3
23723,11,0,1
23724,28,0,3
23725,6,1,1
23726,19,2,3
23727,5,1,2
23728,29,1,0
23729,37,0,0
23730,35,1,2
23731,18,1,1
23732,23,1,1
23733,5,0,0
23734,22,0,1
23735,1,1,1
23736,20,0,1
23737,6,0,1
23738,15,1,2
23739,28,0,0
23740,34,1,2
23741,34,0,1
23742,4,0,3
23743,19,0,0
23744,39,0,2
23745,6,2,0
23746,4,0,1
23747,29,2,0
